Location.ID,District,popgroup,Stratum,population
2601095,Beygee,returnee,Beygee,166
2601096,Al-Hawiga,returnee,Al-Hawiga,32
2601097,Al-Hawiga,returnee,Al-Hawiga,72
2601098,Al-Hawiga,returnee,Al-Hawiga,144
2601099,Al-Hawiga,returnee,Al-Hawiga,108
2601100,Al-Hawiga,returnee,Al-Hawiga,128
2601101,Al-Hawiga,returnee,Al-Hawiga,50
2601102,Al-Hawiga,returnee,Al-Hawiga,130
2601103,Al-Hawiga,returnee,Al-Hawiga,360
2601104,Al-Hawiga,returnee,Al-Hawiga,235
2601105,Al-Hawiga,returnee,Al-Hawiga,38
2601106,Al-Hawiga,returnee,Al-Hawiga,38
2601107,Al-Hawiga,returnee,Al-Hawiga,24
2601108,Al-Hawiga,returnee,Al-Hawiga,40
2601109,Al-Hawiga,returnee,Al-Hawiga,84
2601110,Al-Hawiga,returnee,Al-Hawiga,105
2601111,Al-Hawiga,returnee,Al-Hawiga,21
2601112,Al-Hawiga,returnee,Al-Hawiga,350
2601113,Al-Hawiga,returnee,Al-Hawiga,95
2601114,Al-Hawiga,returnee,Al-Hawiga,13
2601115,Al-Hawiga,returnee,Al-Hawiga,440
2601116,Beygee,returnee,Beygee,270
2601117,Al-Hawiga,returnee,Al-Hawiga,80
2601118,Al-Hawiga,returnee,Al-Hawiga,92
2601119,Al-Hawiga,returnee,Al-Hawiga,150
2601120,Al-Hawiga,returnee,Al-Hawiga,235
2601121,Al-Hawiga,returnee,Al-Hawiga,260
2601122,Al-Hawiga,returnee,Al-Hawiga,15
2601123,Al-Hawiga,returnee,Al-Hawiga,55
2601124,Al-Hawiga,returnee,Al-Hawiga,165
2601125,Al-Hawiga,returnee,Al-Hawiga,15
2601126,Al-Hawiga,returnee,Al-Hawiga,20
2601127,Al-Hawiga,returnee,Al-Hawiga,26
2601128,Al-Hawiga,returnee,Al-Hawiga,126
2601129,Al-Hawiga,returnee,Al-Hawiga,14
2601130,Al-Hawiga,returnee,Al-Hawiga,35
2601131,Al-Shirqat,returnee,Al-Shirqat,99
2601132,Al-Hawiga,returnee,Al-Hawiga,45
2601133,Al-Hawiga,returnee,Al-Hawiga,75
2601134,Beygee,returnee,Beygee,126
2601140,Al-Hawiga,returnee,Al-Hawiga,37
2601141,Al-Mosul,returnee,Al-Mosul,28
2601142,Al-Hawiga,returnee,Al-Hawiga,74
2601143,Al-Hawiga,returnee,Al-Hawiga,92
2601144,Al-Hawiga,returnee,Al-Hawiga,50
2601145,Al-Hawiga,returnee,Al-Hawiga,10
2601146,Al-Hawiga,returnee,Al-Hawiga,80
2601147,Al-Hawiga,returnee,Al-Hawiga,125
2601148,Al-Hawiga,returnee,Al-Hawiga,60
2601149,Al-Hawiga,returnee,Al-Hawiga,40
2601150,Al-Hawiga,returnee,Al-Hawiga,8
2601151,Kirkuk,returnee,Kirkuk,6
2601152,Al-Hawiga,returnee,Al-Hawiga,22
2602002,Daquq,returnee,Daquq,17
2602004,Kirkuk,returnee,Kirkuk,150
2602005,Daquq,returnee,Daquq,120
2602006,Daquq,returnee,Daquq,80
2602007,Daquq,returnee,Daquq,60
2602008,Kirkuk,returnee,Kirkuk,70
2602012,Kirkuk,returnee,Kirkuk,500
2602017,Kirkuk,returnee,Kirkuk,57
2602019,Kirkuk,returnee,Kirkuk,623
2602021,Daquq,returnee,Daquq,70
2602024,Daquq,returnee,Daquq,90
2602026,Kirkuk,returnee,Kirkuk,215
2602027,Daquq,returnee,Daquq,85
2602028,Kirkuk,returnee,Kirkuk,30
2602029,Daquq,returnee,Daquq,80
2602030,Daquq,returnee,Daquq,195
2602031,Kirkuk,returnee,Kirkuk,25
2602032,Kirkuk,returnee,Kirkuk,7
2602033,Kirkuk,returnee,Kirkuk,115
2602034,Kirkuk,returnee,Kirkuk,80
2602045,Kirkuk,returnee,Kirkuk,75
2603001,Kirkuk,returnee,Kirkuk,1125
2603002,Kirkuk,returnee,Kirkuk,500
2603004,Al-Hawiga,returnee,Al-Hawiga,78
2603005,Kirkuk,returnee,Kirkuk,150
2603006,Kirkuk,returnee,Kirkuk,250
2603009,Kirkuk,returnee,Kirkuk,100
2603010,Kirkuk,returnee,Kirkuk,50
2603012,Kirkuk,returnee,Kirkuk,3000
2603013,Kirkuk,returnee,Kirkuk,100
2603018,Kirkuk,returnee,Kirkuk,250
2603019,Kirkuk,returnee,Kirkuk,75
2603023,Kirkuk,returnee,Kirkuk,75
2603026,Kirkuk,returnee,Kirkuk,75
2603028,Kirkuk,returnee,Kirkuk,50
2603029,Kirkuk,returnee,Kirkuk,4000
2603030,Kirkuk,returnee,Kirkuk,100
2603031,Kirkuk,returnee,Kirkuk,200
2603032,Kirkuk,returnee,Kirkuk,75
2603038,Kirkuk,returnee,Kirkuk,4450
2603044,Kirkuk,returnee,Kirkuk,5500
2603045,Kirkuk,returnee,Kirkuk,250
2603046,Kirkuk,returnee,Kirkuk,50
2603048,Kirkuk,returnee,Kirkuk,150
2603056,Kirkuk,returnee,Kirkuk,85
2603057,Kirkuk,returnee,Kirkuk,120
2603058,Al-Hawiga,returnee,Al-Hawiga,78
2603059,Kirkuk,returnee,Kirkuk,50
2603060,Kirkuk,returnee,Kirkuk,1500
2603063,Al-Hawiga,returnee,Al-Hawiga,130
2603066,Kirkuk,returnee,Kirkuk,1000
2603067,Kirkuk,returnee,Kirkuk,1100
2603068,Kirkuk,returnee,Kirkuk,100
2603069,Kirkuk,returnee,Kirkuk,500
2603070,Daquq,returnee,Daquq,25
2603071,Al-Hawiga,returnee,Al-Hawiga,38
2603072,Al-Hawiga,returnee,Al-Hawiga,9
2603074,Kirkuk,returnee,Kirkuk,8
2603075,Al-Hawiga,returnee,Al-Hawiga,50
2603078,Daquq,returnee,Daquq,50
2603079,Daquq,returnee,Daquq,16
2603085,Kirkuk,returnee,Kirkuk,17
2603086,Kirkuk,returnee,Kirkuk,12
2604001,Dibis,returnee,Dibis,866
2604007,Dibis,returnee,Dibis,15
2604010,Dibis,returnee,Dibis,135
2604011,Dibis,returnee,Dibis,70
2604012,Dibis,returnee,Dibis,15
2604013,Dibis,returnee,Dibis,40
2604014,Dibis,returnee,Dibis,30
2604015,Dibis,returnee,Dibis,25
2702001,Al-Baaj,returnee,Al-Baaj,1284
2702002,Al-Baaj,returnee,Al-Baaj,25
2702003,Al-Baaj,returnee,Al-Baaj,32
2702004,Al-Baaj,returnee,Al-Baaj,27
2702005,Al-Baaj,returnee,Al-Baaj,36
2702006,Al-Baaj,returnee,Al-Baaj,27
2702007,Al-Baaj,returnee,Al-Baaj,10
2702008,Al-Baaj,returnee,Al-Baaj,38
2702009,Al-Baaj,returnee,Al-Baaj,34
2702010,Al-Baaj,returnee,Al-Baaj,25
2702011,Al-Baaj,returnee,Al-Baaj,14
2702012,Al-Baaj,returnee,Al-Baaj,94
2702013,Al-Baaj,returnee,Al-Baaj,63
2703002,Al-Hamdaniya,returnee,Al-Hamdaniya,890
2703004,Al-Hamdaniya,returnee,Al-Hamdaniya,250
2703005,Al-Hamdaniya,returnee,Al-Hamdaniya,860
2703006,Al-Hamdaniya,returnee,Al-Hamdaniya,1500
2703007,Al-Hamdaniya,returnee,Al-Hamdaniya,950
2703008,Al-Hamdaniya,returnee,Al-Hamdaniya,859
2703009,Al-Hamdaniya,returnee,Al-Hamdaniya,192
2703010,Al-Hamdaniya,returnee,Al-Hamdaniya,647
2703011,Al-Hamdaniya,returnee,Al-Hamdaniya,774
2703012,Al-Hamdaniya,returnee,Al-Hamdaniya,385
2703013,Al-Hamdaniya,returnee,Al-Hamdaniya,161
2703014,Al-Hamdaniya,returnee,Al-Hamdaniya,540
2703015,Al-Hamdaniya,returnee,Al-Hamdaniya,545
2703017,Al-Hamdaniya,returnee,Al-Hamdaniya,248
2703018,Al-Hamdaniya,returnee,Al-Hamdaniya,188
2703022,Al-Hamdaniya,returnee,Al-Hamdaniya,216
2703023,Al-Hamdaniya,returnee,Al-Hamdaniya,200
2703024,Al-Hamdaniya,returnee,Al-Hamdaniya,560
2703025,Al-Hamdaniya,returnee,Al-Hamdaniya,256
2703027,Al-Hamdaniya,returnee,Al-Hamdaniya,214
2703028,Al-Hamdaniya,returnee,Al-Hamdaniya,367
2703029,Al-Hamdaniya,returnee,Al-Hamdaniya,391
2703030,Al-Hamdaniya,returnee,Al-Hamdaniya,96
2703031,Al-Hamdaniya,returnee,Al-Hamdaniya,135
2703033,Al-Hamdaniya,returnee,Al-Hamdaniya,1100
2703035,Al-Hamdaniya,returnee,Al-Hamdaniya,4903
2703037,Al-Hamdaniya,returnee,Al-Hamdaniya,600
2703038,Al-Hamdaniya,returnee,Al-Hamdaniya,135
2703040,Al-Hamdaniya,returnee,Al-Hamdaniya,166
2703041,Al-Hamdaniya,returnee,Al-Hamdaniya,3604
2703042,Al-Hamdaniya,returnee,Al-Hamdaniya,122
2703043,Al-Hamdaniya,returnee,Al-Hamdaniya,155
2703044,Al-Hamdaniya,returnee,Al-Hamdaniya,35
2703045,Al-Hamdaniya,returnee,Al-Hamdaniya,145
2703047,Al-Hamdaniya,returnee,Al-Hamdaniya,470
2703048,Al-Hamdaniya,returnee,Al-Hamdaniya,196
2703049,Al-Hamdaniya,returnee,Al-Hamdaniya,430
2703050,Al-Hamdaniya,returnee,Al-Hamdaniya,81
2703051,Al-Hamdaniya,returnee,Al-Hamdaniya,45
2703052,Al-Hamdaniya,returnee,Al-Hamdaniya,196
2703053,Al-Hamdaniya,returnee,Al-Hamdaniya,932
2703054,Al-Hamdaniya,returnee,Al-Hamdaniya,220
2703055,Al-Hamdaniya,returnee,Al-Hamdaniya,24
2703056,Al-Hamdaniya,returnee,Al-Hamdaniya,52
2703057,Al-Hamdaniya,returnee,Al-Hamdaniya,245
2703058,Al-Hamdaniya,returnee,Al-Hamdaniya,450
2703059,Al-Hamdaniya,returnee,Al-Hamdaniya,39
2703060,Al-Mosul,returnee,Al-Mosul,112
2703061,Al-Hamdaniya,returnee,Al-Hamdaniya,50
2703062,Al-Hamdaniya,returnee,Al-Hamdaniya,158
2703063,Al-Hamdaniya,returnee,Al-Hamdaniya,58
2703064,Al-Hamdaniya,returnee,Al-Hamdaniya,35
2703074,Al-Hamdaniya,returnee,Al-Hamdaniya,30
2704036,Al-Shikhan,returnee,Al-Shikhan,100
2704037,Al-Shikhan,returnee,Al-Shikhan,63
2704038,Al-Shikhan,returnee,Al-Shikhan,26
2704039,Al-Shikhan,returnee,Al-Shikhan,46
2704040,Tilkaef,returnee,Tilkaef,36
2704041,Tilkaef,returnee,Tilkaef,55
2704042,Al-Shikhan,returnee,Al-Shikhan,6
2704043,Al-Shikhan,returnee,Al-Shikhan,25
2705001,Al-Hatra,returnee,Al-Hatra,1530
2705006,Al-Hatra,returnee,Al-Hatra,82
2705008,Al-Hatra,returnee,Al-Hatra,27
2705009,Al-Hatra,returnee,Al-Hatra,88
2705010,Al-Hatra,returnee,Al-Hatra,48
2705011,Al-Hatra,returnee,Al-Hatra,72
2705015,Al-Hatra,returnee,Al-Hatra,19
2705016,Al-Hatra,returnee,Al-Hatra,60
2705017,Al-Hatra,returnee,Al-Hatra,15
2705018,Al-Hatra,returnee,Al-Hatra,20
2705021,Al-Hatra,returnee,Al-Hatra,85
2705023,Al-Hatra,returnee,Al-Hatra,25
2705024,Al-Hatra,returnee,Al-Hatra,31
2705028,Al-Hatra,returnee,Al-Hatra,23
2705029,Al-Hatra,returnee,Al-Hatra,33
2705030,Al-Hatra,returnee,Al-Hatra,12
2705031,Al-Hatra,returnee,Al-Hatra,7
2705032,Telafar,returnee,Telafar,115
2705033,Al-Hatra,returnee,Al-Hatra,72
2705034,Al-Hatra,returnee,Al-Hatra,87
2705035,Al-Baaj,returnee,Al-Baaj,59
2705036,Al-Hatra,returnee,Al-Hatra,8
2705037,Al-Hatra,returnee,Al-Hatra,15
2705038,Al-Hatra,returnee,Al-Hatra,160
2705039,Al-Hatra,returnee,Al-Hatra,101
2705040,Al-Hatra,returnee,Al-Hatra,91
2705041,Al-Hatra,returnee,Al-Hatra,109
2705042,Al-Hatra,returnee,Al-Hatra,270
2705054,Al-Hatra,returnee,Al-Hatra,6
2706001,Al-Mosul,returnee,Al-Mosul,30
2706002,Al-Mosul,returnee,Al-Mosul,110
2706004,Al-Mosul,returnee,Al-Mosul,463
2706006,Tilkaef,returnee,Tilkaef,991
2706007,Al-Mosul,returnee,Al-Mosul,30
2706008,Al-Mosul,returnee,Al-Mosul,375
2706010,Al-Mosul,returnee,Al-Mosul,1157
2706012,Al-Mosul,returnee,Al-Mosul,182
2706013,Al-Mosul,returnee,Al-Mosul,316
2706014,Al-Mosul,returnee,Al-Mosul,103
2706015,Al-Mosul,returnee,Al-Mosul,395
2706017,Al-Mosul,returnee,Al-Mosul,2639
2706018,Al-Mosul,returnee,Al-Mosul,807
2706019,Al-Mosul,returnee,Al-Mosul,320
2706020,Al-Mosul,returnee,Al-Mosul,2762
2706021,Al-Mosul,returnee,Al-Mosul,2890
2706022,Al-Mosul,returnee,Al-Mosul,96
2706023,Al-Mosul,returnee,Al-Mosul,232
2706024,Al-Mosul,returnee,Al-Mosul,493
2706025,Al-Mosul,returnee,Al-Mosul,1000
2706026,Al-Mosul,returnee,Al-Mosul,1835
2706027,Al-Mosul,returnee,Al-Mosul,246
2706028,Al-Mosul,returnee,Al-Mosul,2072
2706030,Al-Mosul,returnee,Al-Mosul,2747
2706031,Al-Mosul,returnee,Al-Mosul,1898
2706032,Al-Mosul,returnee,Al-Mosul,23
2706033,Al-Mosul,returnee,Al-Mosul,2323
2706034,Al-Mosul,returnee,Al-Mosul,2298
2706035,Al-Mosul,returnee,Al-Mosul,380
2706036,Al-Mosul,returnee,Al-Mosul,476
2706037,Al-Mosul,returnee,Al-Mosul,3750
2706039,Al-Mosul,returnee,Al-Mosul,1969
2706040,Al-Mosul,returnee,Al-Mosul,844
2706041,Tilkaef,returnee,Tilkaef,126
2706042,Al-Mosul,returnee,Al-Mosul,225
2706043,Al-Mosul,returnee,Al-Mosul,401
2706044,Al-Mosul,returnee,Al-Mosul,7188
2706047,Al-Mosul,returnee,Al-Mosul,1164
2706048,Al-Mosul,returnee,Al-Mosul,1099
2706049,Al-Mosul,returnee,Al-Mosul,651
2706050,Al-Mosul,returnee,Al-Mosul,1775
2706051,Al-Mosul,returnee,Al-Mosul,968
2706052,Al-Mosul,returnee,Al-Mosul,600
2706053,Al-Mosul,returnee,Al-Mosul,777
2706054,Al-Mosul,returnee,Al-Mosul,247
2706055,Al-Mosul,returnee,Al-Mosul,170
2706056,Al-Mosul,returnee,Al-Mosul,56
2706058,Al-Mosul,returnee,Al-Mosul,4199
2706059,Al-Mosul,returnee,Al-Mosul,915
2706060,Al-Mosul,returnee,Al-Mosul,30
2706061,Al-Mosul,returnee,Al-Mosul,230
2706063,Al-Mosul,returnee,Al-Mosul,2612
2706064,Al-Mosul,returnee,Al-Mosul,5448
2706065,Al-Mosul,returnee,Al-Mosul,3470
2706067,Al-Mosul,returnee,Al-Mosul,1021
2706068,Al-Mosul,returnee,Al-Mosul,514
2706069,Al-Mosul,returnee,Al-Mosul,170
2706070,Al-Mosul,returnee,Al-Mosul,876
2706071,Al-Mosul,returnee,Al-Mosul,830
2706072,Al-Mosul,returnee,Al-Mosul,202
2706073,Al-Mosul,returnee,Al-Mosul,293
2706074,Al-Mosul,returnee,Al-Mosul,710
2706075,Al-Mosul,returnee,Al-Mosul,210
2706077,Al-Mosul,returnee,Al-Mosul,952
2706078,Al-Mosul,returnee,Al-Mosul,41
2706079,Al-Mosul,returnee,Al-Mosul,52
2706080,Al-Mosul,returnee,Al-Mosul,38
2706081,Al-Mosul,returnee,Al-Mosul,75
2706082,Al-Mosul,returnee,Al-Mosul,5345
2706085,Al-Mosul,returnee,Al-Mosul,2250
2706086,Al-Mosul,returnee,Al-Mosul,547
2706087,Al-Mosul,returnee,Al-Mosul,100
2706090,Al-Mosul,returnee,Al-Mosul,630
2706091,Al-Mosul,returnee,Al-Mosul,162
2706093,Al-Mosul,returnee,Al-Mosul,2051
2706094,Al-Mosul,returnee,Al-Mosul,634
2706096,Al-Mosul,returnee,Al-Mosul,43
2706097,Tilkaef,returnee,Tilkaef,131
2706099,Al-Mosul,returnee,Al-Mosul,2369
2706100,Al-Mosul,returnee,Al-Mosul,1875
2706101,Al-Mosul,returnee,Al-Mosul,355
2706102,Al-Mosul,returnee,Al-Mosul,850
2706104,Al-Mosul,returnee,Al-Mosul,255
2706105,Al-Mosul,returnee,Al-Mosul,2200
2706106,Al-Mosul,returnee,Al-Mosul,228
2706110,Al-Mosul,returnee,Al-Mosul,198
2706111,Al-Mosul,returnee,Al-Mosul,248
2706112,Al-Mosul,returnee,Al-Mosul,130
2706114,Al-Mosul,returnee,Al-Mosul,315
2706115,Al-Mosul,returnee,Al-Mosul,160
2706116,Al-Mosul,returnee,Al-Mosul,153
2706117,Al-Mosul,returnee,Al-Mosul,700
2706118,Al-Mosul,returnee,Al-Mosul,60
2706120,Al-Mosul,returnee,Al-Mosul,158
2706124,Al-Mosul,returnee,Al-Mosul,88
2706125,Al-Mosul,returnee,Al-Mosul,82
2706126,Al-Mosul,returnee,Al-Mosul,1575
2706127,Al-Mosul,returnee,Al-Mosul,971
2706130,Al-Mosul,returnee,Al-Mosul,48
2706132,Al-Mosul,returnee,Al-Mosul,450
2706133,Al-Mosul,returnee,Al-Mosul,250
2706136,Al-Mosul,returnee,Al-Mosul,550
2706137,Al-Mosul,returnee,Al-Mosul,283
2706138,Al-Mosul,returnee,Al-Mosul,260
2706141,Al-Mosul,returnee,Al-Mosul,940
2706142,Al-Mosul,returnee,Al-Mosul,110
2706143,Al-Mosul,returnee,Al-Mosul,75
2706144,Al-Mosul,returnee,Al-Mosul,72
2706145,Al-Mosul,returnee,Al-Mosul,400
2706146,Al-Mosul,returnee,Al-Mosul,160
2706147,Al-Mosul,returnee,Al-Mosul,300
2706148,Al-Mosul,returnee,Al-Mosul,300
2706149,Al-Mosul,returnee,Al-Mosul,200
2706150,Al-Mosul,returnee,Al-Mosul,240
2706151,Al-Mosul,returnee,Al-Mosul,75
2706152,Al-Mosul,returnee,Al-Mosul,600
2706156,Al-Mosul,returnee,Al-Mosul,290
2706157,Al-Hamdaniya,returnee,Al-Hamdaniya,15
2706158,Al-Hamdaniya,returnee,Al-Hamdaniya,660
2706159,Al-Mosul,returnee,Al-Mosul,3000
2706160,Al-Mosul,returnee,Al-Mosul,190
2706162,Al-Hamdaniya,returnee,Al-Hamdaniya,150
2706163,Al-Mosul,returnee,Al-Mosul,815
2706164,Al-Mosul,returnee,Al-Mosul,300
2706165,Al-Mosul,returnee,Al-Mosul,225
2706166,Al-Hamdaniya,returnee,Al-Hamdaniya,150
2706167,Al-Mosul,returnee,Al-Mosul,25
2706168,Al-Mosul,returnee,Al-Mosul,100
2706169,Al-Mosul,returnee,Al-Mosul,74
2706170,Al-Mosul,returnee,Al-Mosul,60
2706171,Al-Hamdaniya,returnee,Al-Hamdaniya,45
2706172,Al-Mosul,returnee,Al-Mosul,18
2706173,Al-Mosul,returnee,Al-Mosul,15
2706174,Al-Hamdaniya,returnee,Al-Hamdaniya,1110
2706176,Al-Mosul,returnee,Al-Mosul,30
2706177,Al-Hatra,returnee,Al-Hatra,104
2706178,Al-Mosul,returnee,Al-Mosul,530
2706182,Al-Mosul,returnee,Al-Mosul,353
2706183,Al-Mosul,returnee,Al-Mosul,123
2706184,Al-Mosul,returnee,Al-Mosul,179
2706186,Al-Mosul,returnee,Al-Mosul,120
2706187,Al-Mosul,returnee,Al-Mosul,1010
2706188,Al-Mosul,returnee,Al-Mosul,1034
2706189,Al-Mosul,returnee,Al-Mosul,115
2706190,Al-Mosul,returnee,Al-Mosul,27
2706192,Al-Mosul,returnee,Al-Mosul,6
2706193,Al-Mosul,returnee,Al-Mosul,183
2706194,Al-Mosul,returnee,Al-Mosul,23
2706195,Al-Mosul,returnee,Al-Mosul,234
2706196,Al-Mosul,returnee,Al-Mosul,262
2706197,Al-Mosul,returnee,Al-Mosul,550
2706198,Al-Mosul,returnee,Al-Mosul,135
2706199,Al-Mosul,returnee,Al-Mosul,3120
2706200,Al-Mosul,returnee,Al-Mosul,400
2706201,Al-Mosul,returnee,Al-Mosul,350
2706202,Al-Mosul,returnee,Al-Mosul,100
2706208,Al-Mosul,returnee,Al-Mosul,70
2706211,Al-Mosul,returnee,Al-Mosul,15
2706212,Al-Mosul,returnee,Al-Mosul,70
2706214,Al-Mosul,returnee,Al-Mosul,95
2706215,Al-Mosul,returnee,Al-Mosul,700
2706216,Al-Hamdaniya,returnee,Al-Hamdaniya,30
2706217,Al-Mosul,returnee,Al-Mosul,55
2706220,Al-Mosul,returnee,Al-Mosul,25
2706221,Al-Mosul,returnee,Al-Mosul,60
2706222,Al-Mosul,returnee,Al-Mosul,80
2706223,Al-Mosul,returnee,Al-Mosul,55
2706225,Al-Mosul,returnee,Al-Mosul,752
2706227,Al-Mosul,returnee,Al-Mosul,11
2706228,Al-Mosul,returnee,Al-Mosul,60
2706229,Al-Mosul,returnee,Al-Mosul,911
2706230,Tilkaef,returnee,Tilkaef,355
2706231,Tilkaef,returnee,Tilkaef,185
2706232,Tilkaef,returnee,Tilkaef,185
2706233,Tilkaef,returnee,Tilkaef,150
2706235,Tilkaef,returnee,Tilkaef,1203
2706237,Al-Mosul,returnee,Al-Mosul,75
2706238,Al-Mosul,returnee,Al-Mosul,70
2706239,Al-Mosul,returnee,Al-Mosul,50
2706240,Al-Mosul,returnee,Al-Mosul,40
2706241,Al-Mosul,returnee,Al-Mosul,40
2706242,Al-Mosul,returnee,Al-Mosul,10
2706243,Al-Mosul,returnee,Al-Mosul,95
2706245,Al-Mosul,returnee,Al-Mosul,10
2706246,Al-Hatra,returnee,Al-Hatra,6
2706247,Al-Mosul,returnee,Al-Mosul,82
2706248,Al-Mosul,returnee,Al-Mosul,220
2706252,Al-Mosul,returnee,Al-Mosul,125
2706253,Al-Mosul,returnee,Al-Mosul,40
2706254,Al-Mosul,returnee,Al-Mosul,140
2706255,Al-Mosul,returnee,Al-Mosul,27
2706256,Al-Mosul,returnee,Al-Mosul,25
2706257,Al-Mosul,returnee,Al-Mosul,50
2706258,Al-Mosul,returnee,Al-Mosul,335
2706259,Al-Mosul,returnee,Al-Mosul,29
2706260,Al-Mosul,returnee,Al-Mosul,82
2706261,Al-Mosul,returnee,Al-Mosul,620
2706262,Al-Mosul,returnee,Al-Mosul,744
2706263,Al-Mosul,returnee,Al-Mosul,1400
2706264,Al-Mosul,returnee,Al-Mosul,688
2706265,Al-Mosul,returnee,Al-Mosul,512
2706266,Al-Mosul,returnee,Al-Mosul,815
2706267,Al-Mosul,returnee,Al-Mosul,668
2706268,Al-Mosul,returnee,Al-Mosul,1207
2706269,Al-Mosul,returnee,Al-Mosul,1476
2706270,Al-Mosul,returnee,Al-Mosul,1351
2706272,Al-Mosul,returnee,Al-Mosul,900
2706273,Al-Mosul,returnee,Al-Mosul,282
2706274,Al-Mosul,returnee,Al-Mosul,382
2706275,Al-Mosul,returnee,Al-Mosul,728
2706276,Al-Mosul,returnee,Al-Mosul,1659
2706277,Al-Mosul,returnee,Al-Mosul,60
2706279,Al-Mosul,returnee,Al-Mosul,1199
2706280,Al-Mosul,returnee,Al-Mosul,811
2706281,Al-Mosul,returnee,Al-Mosul,712
2706282,Al-Mosul,returnee,Al-Mosul,20
2706283,Al-Mosul,returnee,Al-Mosul,280
2706284,Al-Mosul,returnee,Al-Mosul,129
2706285,Al-Mosul,returnee,Al-Mosul,793
2706286,Al-Mosul,returnee,Al-Mosul,229
2706287,Al-Mosul,returnee,Al-Mosul,224
2706288,Al-Mosul,returnee,Al-Mosul,595
2706289,Al-Mosul,returnee,Al-Mosul,35
2706290,Al-Mosul,returnee,Al-Mosul,498
2706291,Al-Mosul,returnee,Al-Mosul,411
2706292,Al-Mosul,returnee,Al-Mosul,800
2706293,Al-Mosul,returnee,Al-Mosul,597
2706294,Al-Mosul,returnee,Al-Mosul,135
2706295,Al-Hamdaniya,returnee,Al-Hamdaniya,27
2706296,Al-Mosul,returnee,Al-Mosul,370
2706297,Al-Mosul,returnee,Al-Mosul,150
2706298,Al-Mosul,returnee,Al-Mosul,150
2706299,Al-Mosul,returnee,Al-Mosul,210
2706300,Al-Mosul,returnee,Al-Mosul,806
2706301,Al-Mosul,returnee,Al-Mosul,30
2706302,Al-Mosul,returnee,Al-Mosul,151
2706303,Al-Mosul,returnee,Al-Mosul,51
2706305,Al-Mosul,returnee,Al-Mosul,223
2706306,Al-Mosul,returnee,Al-Mosul,156
2706307,Al-Mosul,returnee,Al-Mosul,155
2706308,Al-Mosul,returnee,Al-Mosul,1130
2706309,Telafar,returnee,Telafar,115
2706310,Al-Mosul,returnee,Al-Mosul,140
2706311,Al-Mosul,returnee,Al-Mosul,115
2706312,Al-Mosul,returnee,Al-Mosul,530
2706313,Al-Mosul,returnee,Al-Mosul,713
2706314,Al-Mosul,returnee,Al-Mosul,86
2706315,Al-Mosul,returnee,Al-Mosul,229
2706316,Al-Mosul,returnee,Al-Mosul,377
2706317,Tilkaef,returnee,Tilkaef,55
2706318,Tilkaef,returnee,Tilkaef,30
2706319,Al-Mosul,returnee,Al-Mosul,1818
2706320,Al-Mosul,returnee,Al-Mosul,740
2706321,Al-Mosul,returnee,Al-Mosul,133
2706322,Al-Mosul,returnee,Al-Mosul,250
2706323,Al-Mosul,returnee,Al-Mosul,66
2706324,Al-Mosul,returnee,Al-Mosul,94
2706325,Al-Mosul,returnee,Al-Mosul,264
2706326,Al-Mosul,returnee,Al-Mosul,428
2706327,Al-Mosul,returnee,Al-Mosul,150
2706328,Al-Mosul,returnee,Al-Mosul,50
2706329,Al-Mosul,returnee,Al-Mosul,25
2706330,Al-Mosul,returnee,Al-Mosul,710
2706331,Al-Mosul,returnee,Al-Mosul,100
2706332,Al-Mosul,returnee,Al-Mosul,70
2706333,Al-Mosul,returnee,Al-Mosul,225
2706334,Al-Mosul,returnee,Al-Mosul,15
2706335,Al-Mosul,returnee,Al-Mosul,75
2706336,Al-Mosul,returnee,Al-Mosul,150
2706337,Al-Mosul,returnee,Al-Mosul,9
2706338,Al-Mosul,returnee,Al-Mosul,213
2706339,Al-Mosul,returnee,Al-Mosul,40
2706340,Al-Mosul,returnee,Al-Mosul,700
2706341,Al-Mosul,returnee,Al-Mosul,85
2706342,Al-Mosul,returnee,Al-Mosul,28
2706343,Al-Mosul,returnee,Al-Mosul,40
2706344,Al-Mosul,returnee,Al-Mosul,30
2706345,Al-Mosul,returnee,Al-Mosul,20
2706346,Al-Mosul,returnee,Al-Mosul,40
2706347,Al-Mosul,returnee,Al-Mosul,50
2706348,Al-Mosul,returnee,Al-Mosul,35
2706349,Al-Mosul,returnee,Al-Mosul,15
2706351,Al-Mosul,returnee,Al-Mosul,18
2706352,Al-Mosul,returnee,Al-Mosul,35
2706353,Al-Mosul,returnee,Al-Mosul,200
2706354,Al-Mosul,returnee,Al-Mosul,40
2706355,Al-Mosul,returnee,Al-Mosul,90
2706356,Tilkaef,returnee,Tilkaef,150
2706357,Tilkaef,returnee,Tilkaef,100
2706360,Al-Mosul,returnee,Al-Mosul,45
2706361,Al-Mosul,returnee,Al-Mosul,180
2706362,Al-Mosul,returnee,Al-Mosul,25
2706363,Al-Mosul,returnee,Al-Mosul,350
2706364,Al-Mosul,returnee,Al-Mosul,70
2706365,Al-Hamdaniya,returnee,Al-Hamdaniya,100
2706366,Al-Mosul,returnee,Al-Mosul,250
2706367,Al-Mosul,returnee,Al-Mosul,30
2706368,Al-Mosul,returnee,Al-Mosul,90
2706369,Al-Mosul,returnee,Al-Mosul,40
2706370,Al-Mosul,returnee,Al-Mosul,40
