"survey","uuid","log_date","governorate","location_id","location_name","district","ngo","ngo_name","enumerator","question.name","issue","feedback","action","changed","old.value","new.value"
"parent","cd26ddb2-711d-454a-99cc-49eec3703369","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",13,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","fe5dfe0c-6df0-4585-b47b-d6da4132e474","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",3,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","74ee1726-56a5-4251-9b4f-04a22a3605ae","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",12,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","f954a129-603d-4882-a5c7-c53709e4f5f9","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",9,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","9deb3fd3-ca5f-4544-808e-3d3793b0d2cb","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",4,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","02fadc99-1fab-4b13-981f-82e371f5f2a4","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",10,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","93906e9b-4749-4ab3-879e-6950b101b513","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",5,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","4aa2cb70-eab9-4b66-b438-4fb5b1fa30b1","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",14,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","ba1c1752-57fb-442c-9422-d71ff4528e27","07-07-19","duhok","cluster_location_id_0001","0001 (Amedi)","al.amadiya","mcna16","REACH Initiative",6,NA,"Test surveys done by Duhok team, confirmed by skype.",NA,"deletion",NA,NA,NA
"parent","b95e9b49-45e8-44d1-bf9b-9347af8c7b65","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",6,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","57f8afec-78b7-4e86-91b6-ef31411ed81e","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",6,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","9153eba8-4474-4540-99a3-883533c32a5e","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",6,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","a5e5d91c-3a2c-4264-a70e-f6f6a73bfb01","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",5,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","21a7f911-2752-4c77-9c1c-3ae310abb34a","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",5,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","aaf557b5-df1d-453b-b952-2612618b31df","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",5,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","0fd5e6f7-b13e-4546-88f0-e06767fb31ed","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna21","Save The Children",1,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","b1308150-f8cd-4b48-b129-fd07ec4f5825","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",4,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","372845fb-98d2-40c6-9a9c-60629ea62b68","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",4,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","bd567455-49b3-463f-9af5-70aab31ebd3b","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",4,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","0201a46c-f299-4aa5-bab3-14fdc8395916","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",2,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","f98939c3-0cd1-4aa8-b012-a337c38c6e8c","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",2,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","c3c5a9a4-fa6b-4349-a19f-9428b13123bc","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",2,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","30c2b6ad-429b-4085-8058-f0620b129b5e","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",3,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","f2ebd5e6-2498-42ae-ba1a-2344bd10a488","07-07-19","kirkuk","cluster_location_id_0582","0582 (Al Tadamon(Hawkari))","kirkuk","mcna21","Save The Children",1,"cluster_location_id","Wrong cluster selected, confirmed by gps and ngo/day",NA,"change",TRUE,"cluster_location_id_0582","cluster_location_id_0581"
"parent","f2ebd5e6-2498-42ae-ba1a-2344bd10a488","07-07-19","kirkuk","cluster_location_id_0582","0582 (Al Tadamon(Hawkari))","kirkuk","mcna21","Save The Children",1,"calc_host","Host population interviewed in location for Returnee","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","e546af08-8a7d-4eb0-9ceb-b912c6fce6e4","07-07-19","kirkuk","cluster_location_id_0560","0560 (Namisa Village)","al.hawiga","mcna14","People in Need",3,"calc_returnee","IDP population interviewed in location for Returnee","cannot be used","deletion",NA,"0",NA
"parent","2cee8ce7-d2b5-4730-90b7-becedfb4b878","07-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna17","REACH Iraq",3,"cluster_location_id","IDP population interviewed in location for Returnee","recoded to nearby IDP location (1km)","change",TRUE,"cluster_location_id_0581","cluster_location_id_0601"
"parent","48d67f81-3d68-4f8d-81f8-86832d5e401e","07-07-19","al.anbar","cluster_location_id_0234","0234 (Hay Al Salam)","ana","mcna07","IRC",2,"cluster_location_id","Wrong location ID selected, confirmed with GPS points",NA,"change",TRUE,"cluster_location_id_0234","cluster_location_id_0239"
"parent","59e05241-b5ec-4590-a60b-a6f783a34fde","07-07-19","al.anbar","cluster_location_id_0234","0234 (Hay Al Salam)","ana","mcna07","IRC",2,"cluster_location_id","Wrong location ID selected, confirmed with GPS points",NA,"change",TRUE,"cluster_location_id_0234","cluster_location_id_0239"
"parent","c80f24b4-e35d-4096-9ca9-778a08498af7","07-07-19","al.anbar","cluster_location_id_0234","0234 (Hay Al Salam)","ana","mcna07","IRC",2,"cluster_location_id","Wrong location ID selected, confirmed with GPS points",NA,"change",TRUE,"cluster_location_id_0234","cluster_location_id_0239"
"parent","8e15aa2e-f875-4e3c-a448-65d5512f3831","07-07-19","al.anbar","cluster_location_id_0234","0234 (Hay Al Salam)","ana","mcna07","IRC",2,"cluster_location_id","Wrong location ID selected, confirmed with GPS points",NA,"change",TRUE,"cluster_location_id_0234","cluster_location_id_0239"
"parent","b2153e55-3f6c-436b-94ac-fbe4e4d0a765","07-07-19","al.anbar","cluster_location_id_0234","0234 (Hay Al Salam)","ana","mcna07","IRC",2,"cluster_location_id","Wrong location ID selected, confirmed with GPS points",NA,"change",TRUE,"cluster_location_id_0234","cluster_location_id_0239"
"parent","b9725408-858d-4d5e-b64b-d6face2ba939","28-07-19","ninewa","cluster_location_id_0639","0639 (Qaraqosh)","al.hamdaniya","mcna17","REACH Iraq",15,"cluster_location_id","Interview held outside cluster location buffer (1.5km), many surveys done in this location so logical.","keep","flag",NA,"cluster_location_id_0639",NA
"parent","ae943437-42d8-4614-a475-bf0cbc48468b","28-07-19","ninewa","cluster_location_id_0639","0639 (Qaraqosh)","al.hamdaniya","mcna17","REACH Iraq",15,"cluster_location_id","Interview held outside cluster location buffer (1.5km), many surveys done in this location so logical.","keep","flag",NA,"cluster_location_id_0639",NA
"parent","73680d27-4712-4f9c-9272-5f2198d32632","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",15,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","15085a65-1ea0-4261-a2de-7c2f01a3038f","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",2,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","e4570d5e-4ff1-4475-a1b6-3811aa591736","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",1,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","2c96544a-ed91-4d07-9742-b6bb4365e5e4","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",10,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","1dc2b6a0-7f8b-430d-a600-8e596c9ce24c","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",4,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","c667df01-e4d1-4056-b621-bc60ce901275","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",8,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","2dfa4773-8f3b-498d-b653-ca68c693cfde","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",8,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","151c62eb-0e00-4725-bdce-c4cbe652b254","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",13,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","62af4674-91ad-4f17-bb78-1cd7f3e499bb","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",13,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","7ffcd403-391a-4eac-9a72-5b4cb21b548c","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",13,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","8dde8693-b048-4bb4-bd39-878213f41bfc","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",6,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","0fd5e6f7-b13e-4546-88f0-e06767fb31ed","08-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna21","Save The Children",1,"ngo","The REACH Iraq team in Kirkuk selected twice the wrong NGO. They selected Save the Children instead of REACH Iraq. Other points at the same location had already REACH Iraq selected",NA,"change",TRUE,"mcna21","mcna17"
"parent","f2ebd5e6-2498-42ae-ba1a-2344bd10a488","08-07-19","kirkuk","cluster_location_id_0581","0581 (Al Faylaq-Mahala 5)","kirkuk","mcna21","Save The Children",1,"ngo","The REACH Iraq team in Kirkuk selected twice the wrong NGO. They selected Save the Children instead of REACH Iraq. Other points at the same location had already REACH Iraq selected",NA,"change",TRUE,"mcna21","mcna17"
"parent","440b6331-3e8e-4f67-93aa-8cf23abb5256","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",6,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","5fe69e5c-9a86-4e2a-9823-561f48dffde2","08-07-19","al.anbar","cluster_location_id_0262","0262 (Al-Amirya-Albu Mrir)","al.falluja","mcna12","NRC",1,"cluster_location_id","Interview not done in the selected cluster, unclear which one it has to be. To be checked with partner.","assigned to closest cluster","change",TRUE,"cluster_location_id_0262","cluster_location_id_0322"
"parent","94c755ef-d1ba-4a22-9907-942197a56be6","07-08-19","ninewa","cluster_location_id_0663","0663 (Mokhazaga Village)","al.hatra","mcna17","REACH Iraq",6,"cluster_location_id","15 km from selected cluster, closer (6km) from cluster 0694","keep","flag",NA,"cluster_location_id_0663",NA
"parent","7be4165d-9ebe-4d03-8117-4bc8c5842dd3","08-07-19","baghdad","cluster_location_id_0403","0403 (Dereia w Um Mahar)","al.mahmoudiya","mcna06","IOM",2,"cluster_location_id","Interviews held 2-3 kms from cluster location (4 were inside the boundary). Probably sparse populated area, check with partner.","keep","flag",NA,"cluster_location_id_0403",NA
"parent","f42034b4-1575-4e1c-8340-940729b520c2","08-07-19","baghdad","cluster_location_id_0403","0403 (Dereia w Um Mahar)","al.mahmoudiya","mcna06","IOM",7,"cluster_location_id","Interviews held 2-3 kms from cluster location (4 were inside the boundary). Probably sparse populated area, check with partner.","keep","flag",NA,"cluster_location_id_0403",NA
"parent","4e94380a-2d11-46ff-8cff-4c743515f75c","08-07-19","baghdad","cluster_location_id_0403","0403 (Dereia w Um Mahar)","al.mahmoudiya","mcna06","IOM",7,"cluster_location_id","Interviews held 2-3 kms from cluster location (4 were inside the boundary). Probably sparse populated area, check with partner.","keep","flag",NA,"cluster_location_id_0403",NA
"parent","8ce0a770-003b-4489-a380-8314c92878dd","08-07-19","baghdad","cluster_location_id_0404","0404 (Hay Al Mazraa)","al.mahmoudiya","mcna06","IOM",1,"cluster_location_id","Wrong cluster selected, checked with gps points.",NA,"change",TRUE,"cluster_location_id_0404","cluster_location_id_0405"
